year,anomaly,gcm,scenario
2012,0.300933748483658,MPI-ESM-MR,rcp45
2013,0.301238745450974,MPI-ESM-MR,rcp45
2014,0.349944740533829,MPI-ESM-MR,rcp45
2015,0.404998749494553,MPI-ESM-MR,rcp45
2016,0.491210758686066,MPI-ESM-MR,rcp45
2017,0.589874744415283,MPI-ESM-MR,rcp45
2018,0.545715749263763,MPI-ESM-MR,rcp45
2019,0.431396752595901,MPI-ESM-MR,rcp45
2020,0.402984738349915,MPI-ESM-MR,rcp45
2021,0.535735726356506,MPI-ESM-MR,rcp45
2022,0.616027772426605,MPI-ESM-MR,rcp45
2023,0.635406732559204,MPI-ESM-MR,rcp45
2024,0.630828738212585,MPI-ESM-MR,rcp45
2025,0.635375738143921,MPI-ESM-MR,rcp45
2026,0.75451672077179,MPI-ESM-MR,rcp45
2027,0.801543772220612,MPI-ESM-MR,rcp45
2028,0.80187976360321,MPI-ESM-MR,rcp45
2029,0.80612176656723,MPI-ESM-MR,rcp45
2030,0.767547726631165,MPI-ESM-MR,rcp45
2031,0.782409727573395,MPI-ESM-MR,rcp45
2032,0.801116764545441,MPI-ESM-MR,rcp45
2033,0.83035272359848,MPI-ESM-MR,rcp45
2034,0.812926769256592,MPI-ESM-MR,rcp45
2035,0.725372731685638,MPI-ESM-MR,rcp45
2036,0.832977771759033,MPI-ESM-MR,rcp45
2037,0.89361572265625,MPI-ESM-MR,rcp45
2038,0.840972721576691,MPI-ESM-MR,rcp45
2039,0.788329720497131,MPI-ESM-MR,rcp45
2040,0.95074474811554,MPI-ESM-MR,rcp45
2041,1.03680372238159,MPI-ESM-MR,rcp45
2042,1.04742479324341,MPI-ESM-MR,rcp45
2043,1.11315870285034,MPI-ESM-MR,rcp45
2044,1.1361997127533,MPI-ESM-MR,rcp45
2045,1.14105176925659,MPI-ESM-MR,rcp45
2046,1.12060570716858,MPI-ESM-MR,rcp45
2047,1.2078857421875,MPI-ESM-MR,rcp45
2048,1.16720569133759,MPI-ESM-MR,rcp45
2049,1.27676379680634,MPI-ESM-MR,rcp45
2050,1.4653627872467,MPI-ESM-MR,rcp45
2051,1.45101976394653,MPI-ESM-MR,rcp45
2052,1.39080774784088,MPI-ESM-MR,rcp45
2053,1.31301879882812,MPI-ESM-MR,rcp45
2054,1.24670374393463,MPI-ESM-MR,rcp45
2055,1.26406872272491,MPI-ESM-MR,rcp45
2056,1.34118676185608,MPI-ESM-MR,rcp45
2057,1.27609276771545,MPI-ESM-MR,rcp45
2058,1.19067370891571,MPI-ESM-MR,rcp45
2059,1.42864978313446,MPI-ESM-MR,rcp45
2060,1.41308569908142,MPI-ESM-MR,rcp45
2061,1.60629272460938,MPI-ESM-MR,rcp45
2062,1.65078771114349,MPI-ESM-MR,rcp45
2063,1.56716871261597,MPI-ESM-MR,rcp45
2064,1.40493774414062,MPI-ESM-MR,rcp45
2065,1.53030371665955,MPI-ESM-MR,rcp45
2066,1.62911975383759,MPI-ESM-MR,rcp45
2067,1.7195737361908,MPI-ESM-MR,rcp45
2068,1.28655970096588,MPI-ESM-MR,rcp45
2069,1.30325269699097,MPI-ESM-MR,rcp45
2070,1.4630126953125,MPI-ESM-MR,rcp45
2071,1.51705980300903,MPI-ESM-MR,rcp45
2072,1.32754480838776,MPI-ESM-MR,rcp45
2073,1.47100877761841,MPI-ESM-MR,rcp45
2074,1.55575573444366,MPI-ESM-MR,rcp45
2075,1.69259679317474,MPI-ESM-MR,rcp45
2076,1.62167370319366,MPI-ESM-MR,rcp45
2077,1.53695678710938,MPI-ESM-MR,rcp45
2078,1.64031970500946,MPI-ESM-MR,rcp45
2079,1.51049780845642,MPI-ESM-MR,rcp45
2080,1.42324876785278,MPI-ESM-MR,rcp45
2081,1.72546374797821,MPI-ESM-MR,rcp45
2082,1.8368227481842,MPI-ESM-MR,rcp45
2083,1.70101976394653,MPI-ESM-MR,rcp45
2084,1.65298473834991,MPI-ESM-MR,rcp45
2085,1.57855176925659,MPI-ESM-MR,rcp45
2086,1.6501157283783,MPI-ESM-MR,rcp45
2087,1.66851770877838,MPI-ESM-MR,rcp45
2088,1.77560377120972,MPI-ESM-MR,rcp45
2089,1.6697998046875,MPI-ESM-MR,rcp45
2090,1.73995971679688,MPI-ESM-MR,rcp45
2091,1.84216272830963,MPI-ESM-MR,rcp45
2092,1.80178880691528,MPI-ESM-MR,rcp45
2093,1.57522571086884,MPI-ESM-MR,rcp45
2094,1.48879969120026,MPI-ESM-MR,rcp45
2095,1.55798375606537,MPI-ESM-MR,rcp45
2096,1.68896472454071,MPI-ESM-MR,rcp45
2097,1.78192174434662,MPI-ESM-MR,rcp45
2098,2.02185082435608,MPI-ESM-MR,rcp45
2099,1.62893676757812,MPI-ESM-MR,rcp45
1981,-0.240916207432747,MIROC5,rcp45
1982,-0.423656195402145,MIROC5,rcp45
1983,-0.606914222240448,MIROC5,rcp45
1984,-0.506022214889526,MIROC5,rcp45
1985,-0.39142918586731,MIROC5,rcp45
1986,-0.277415186166763,MIROC5,rcp45
1987,-0.19797819852829,MIROC5,rcp45
1988,-0.295604199171066,MIROC5,rcp45
1989,-0.256663203239441,MIROC5,rcp45
1990,-0.18311619758606,MIROC5,rcp45
1991,-0.0963852033019066,MIROC5,rcp45
1992,-0.168651193380356,MIROC5,rcp45
1993,0.112507797777653,MIROC5,rcp45
1994,-0.157603204250336,MIROC5,rcp45
1995,-0.311046212911606,MIROC5,rcp45
1996,-0.183421194553375,MIROC5,rcp45
1997,0.0771678015589714,MIROC5,rcp45
1998,0.0916028022766113,MIROC5,rcp45
1999,0.117786802351475,MIROC5,rcp45
2000,0.0927928015589714,MIROC5,rcp45
2001,0.092976801097393,MIROC5,rcp45
2002,0.190388798713684,MIROC5,rcp45
2003,0.323933809995651,MIROC5,rcp45
2004,0.524891793727875,MIROC5,rcp45
2005,0.503834784030914,MIROC5,rcp45
2006,0.267170786857605,MIROC5,rcp45
2007,0.17116279900074,MIROC5,rcp45
2008,0.160114794969559,MIROC5,rcp45
2009,0.317097812891006,MIROC5,rcp45
2010,0.545612812042236,MIROC5,rcp45
2011,0.388447791337967,MIROC5,rcp45
2012,0.133076801896095,MIROC5,rcp45
2013,0.209492802619934,MIROC5,rcp45
2014,0.455738812685013,MIROC5,rcp45
2015,0.751240789890289,MIROC5,rcp45
2016,0.56822681427002,MIROC5,rcp45
2017,0.290974795818329,MIROC5,rcp45
2018,0.277882814407349,MIROC5,rcp45
2019,0.355060786008835,MIROC5,rcp45
2020,0.728779792785645,MIROC5,rcp45
2021,0.878101825714111,MIROC5,rcp45
2022,0.410236805677414,MIROC5,rcp45
2023,0.344776809215546,MIROC5,rcp45
2024,0.50691682100296,MIROC5,rcp45
2025,0.58668977022171,MIROC5,rcp45
2026,0.86204981803894,MIROC5,rcp45
2027,1.03361976146698,MIROC5,rcp45
2028,0.597431778907776,MIROC5,rcp45
2029,0.558185815811157,MIROC5,rcp45
2030,0.59099280834198,MIROC5,rcp45
2031,0.756336808204651,MIROC5,rcp45
2032,1.01866579055786,MIROC5,rcp45
2033,1.11082875728607,MIROC5,rcp45
2034,0.693012773990631,MIROC5,rcp45
2035,0.668537795543671,MIROC5,rcp45
2036,0.855274796485901,MIROC5,rcp45
2037,1.07896876335144,MIROC5,rcp45
2038,1.2820018529892,MIROC5,rcp45
2039,0.969929814338684,MIROC5,rcp45
2040,0.78001880645752,MIROC5,rcp45
2041,0.83928382396698,MIROC5,rcp45
2042,1.15916883945465,MIROC5,rcp45
2043,1.44240283966064,MIROC5,rcp45
2044,1.18553578853607,MIROC5,rcp45
2045,0.909412801265717,MIROC5,rcp45
2046,0.883472800254822,MIROC5,rcp45
2047,1.0504047870636,MIROC5,rcp45
2048,1.39644277095795,MIROC5,rcp45
2049,1.50575685501099,MIROC5,rcp45
2050,1.06184875965118,MIROC5,rcp45
2051,0.916828811168671,MIROC5,rcp45
2052,1.11299574375153,MIROC5,rcp45
2053,1.27171778678894,MIROC5,rcp45
2054,1.50795483589172,MIROC5,rcp45
2055,1.59047377109528,MIROC5,rcp45
2056,1.23463881015778,MIROC5,rcp45
2057,1.01656079292297,MIROC5,rcp45
2058,1.0883377790451,MIROC5,rcp45
2059,1.43498682975769,MIROC5,rcp45
2060,1.64104175567627,MIROC5,rcp45
2061,1.36427783966064,MIROC5,rcp45
2062,1.16005384922028,MIROC5,rcp45
2063,1.16826283931732,MIROC5,rcp45
2064,1.38277077674866,MIROC5,rcp45
2065,1.72356081008911,MIROC5,rcp45
2066,1.7003368139267,MIROC5,rcp45
2067,1.22316479682922,MIROC5,rcp45
2068,1.25960278511047,MIROC5,rcp45
2069,1.48772084712982,MIROC5,rcp45
2070,1.71388685703278,MIROC5,rcp45
2071,1.78297877311707,MIROC5,rcp45
2072,1.51857483386993,MIROC5,rcp45
2073,1.50581777095795,MIROC5,rcp45
2074,1.49333679676056,MIROC5,rcp45
2075,1.43501782417297,MIROC5,rcp45
2076,1.45680677890778,MIROC5,rcp45
2077,1.57252979278564,MIROC5,rcp45
2078,1.58791077136993,MIROC5,rcp45
2079,1.5565687417984,MIROC5,rcp45
2080,1.65926074981689,MIROC5,rcp45
2081,1.53337585926056,MIROC5,rcp45
2082,1.55373084545135,MIROC5,rcp45
2083,1.61540675163269,MIROC5,rcp45
2084,2.00310182571411,MIROC5,rcp45
2085,1.79799377918243,MIROC5,rcp45
2086,1.49751782417297,MIROC5,rcp45
2087,1.35695385932922,MIROC5,rcp45
2088,1.5740247964859,MIROC5,rcp45
2089,2.00008082389832,MIROC5,rcp45
2090,1.89207875728607,MIROC5,rcp45
2091,1.51564478874207,MIROC5,rcp45
2092,1.43993079662323,MIROC5,rcp45
2093,1.57957875728607,MIROC5,rcp45
2094,1.63716578483582,MIROC5,rcp45
2095,1.7314647436142,MIROC5,rcp45
2096,1.71934974193573,MIROC5,rcp45
2097,1.85689282417297,MIROC5,rcp45
2098,1.86070680618286,MIROC5,rcp45
2099,1.87389075756073,MIROC5,rcp45
1981,-0.377014458179474,bcc-csm1-1,rcp45
1982,-0.435363441705704,bcc-csm1-1,rcp45
1983,-0.492278456687927,bcc-csm1-1,rcp45
1984,-0.380523443222046,bcc-csm1-1,rcp45
1985,-0.380187451839447,bcc-csm1-1,rcp45
1986,-0.180755451321602,bcc-csm1-1,rcp45
1987,-0.186645448207855,bcc-csm1-1,rcp45
1988,-0.112518452107906,bcc-csm1-1,rcp45
1989,-0.0390624515712261,bcc-csm1-1,rcp45
1990,0.0523375496268272,bcc-csm1-1,rcp45
1991,0.0246885493397713,bcc-csm1-1,rcp45
1992,-0.33587646484375,bcc-csm1-1,rcp45
1993,-0.219055444002151,bcc-csm1-1,rcp45
1994,-0.129791453480721,bcc-csm1-1,rcp45
1995,-0.152129456400871,bcc-csm1-1,rcp45
1996,0.0281375497579575,bcc-csm1-1,rcp45
1997,0.0889585465192795,bcc-csm1-1,rcp45
1998,0.0558165498077869,bcc-csm1-1,rcp45
1999,0.0950925499200821,bcc-csm1-1,rcp45
2000,0.127350553870201,bcc-csm1-1,rcp45
2001,0.149322554469109,bcc-csm1-1,rcp45
2002,0.22534154355526,bcc-csm1-1,rcp45
2003,0.136352553963661,bcc-csm1-1,rcp45
2004,0.188018545508385,bcc-csm1-1,rcp45
2005,0.184417545795441,bcc-csm1-1,rcp45
2006,0.270538538694382,bcc-csm1-1,rcp45
2007,0.37930354475975,bcc-csm1-1,rcp45
2008,0.460479557514191,bcc-csm1-1,rcp45
2009,0.417999535799026,bcc-csm1-1,rcp45
2010,0.428589552640915,bcc-csm1-1,rcp45
2011,0.432708561420441,bcc-csm1-1,rcp45
2012,0.313079535961151,bcc-csm1-1,rcp45
2013,0.22219854593277,bcc-csm1-1,rcp45
2014,0.409393548965454,bcc-csm1-1,rcp45
2015,0.341735541820526,bcc-csm1-1,rcp45
2016,0.339080542325974,bcc-csm1-1,rcp45
2017,0.466705560684204,bcc-csm1-1,rcp45
2018,0.491546541452408,bcc-csm1-1,rcp45
2019,0.323486536741257,bcc-csm1-1,rcp45
2020,0.483886539936066,bcc-csm1-1,rcp45
2021,0.58004754781723,bcc-csm1-1,rcp45
2022,0.631836533546448,bcc-csm1-1,rcp45
2023,0.611694574356079,bcc-csm1-1,rcp45
2024,0.533111572265625,bcc-csm1-1,rcp45
2025,0.671356558799744,bcc-csm1-1,rcp45
2026,0.81265252828598,bcc-csm1-1,rcp45
2027,0.710266530513763,bcc-csm1-1,rcp45
2028,0.690277576446533,bcc-csm1-1,rcp45
2029,0.764984548091888,bcc-csm1-1,rcp45
2030,0.749054551124573,bcc-csm1-1,rcp45
2031,0.837677538394928,bcc-csm1-1,rcp45
2032,0.829193532466888,bcc-csm1-1,rcp45
2033,0.777954578399658,bcc-csm1-1,rcp45
2034,0.885254561901093,bcc-csm1-1,rcp45
2035,0.849121570587158,bcc-csm1-1,rcp45
2036,0.912140548229218,bcc-csm1-1,rcp45
2037,0.90203857421875,bcc-csm1-1,rcp45
2038,0.971344530582428,bcc-csm1-1,rcp45
2039,1.05361950397491,bcc-csm1-1,rcp45
2040,1.13974058628082,bcc-csm1-1,rcp45
2041,1.07348656654358,bcc-csm1-1,rcp45
2042,1.10400450229645,bcc-csm1-1,rcp45
2043,1.09896850585938,bcc-csm1-1,rcp45
2044,1.04257249832153,bcc-csm1-1,rcp45
2045,0.910186529159546,bcc-csm1-1,rcp45
2046,1.06332457065582,bcc-csm1-1,rcp45
2047,1.21389758586884,bcc-csm1-1,rcp45
2048,1.0189825296402,bcc-csm1-1,rcp45
2049,1.05105650424957,bcc-csm1-1,rcp45
2050,1.13375854492188,bcc-csm1-1,rcp45
2051,1.16925060749054,bcc-csm1-1,rcp45
2052,1.17034959793091,bcc-csm1-1,rcp45
2053,1.1022036075592,bcc-csm1-1,rcp45
2054,1.2081915140152,bcc-csm1-1,rcp45
2055,1.32971251010895,bcc-csm1-1,rcp45
2056,1.33847057819366,bcc-csm1-1,rcp45
2057,1.29638659954071,bcc-csm1-1,rcp45
2058,1.25894153118134,bcc-csm1-1,rcp45
2059,1.28894054889679,bcc-csm1-1,rcp45
2060,1.18679857254028,bcc-csm1-1,rcp45
2061,1.30740356445312,bcc-csm1-1,rcp45
2062,1.32540953159332,bcc-csm1-1,rcp45
2063,1.30624449253082,bcc-csm1-1,rcp45
2064,1.25280749797821,bcc-csm1-1,rcp45
2065,1.34255957603455,bcc-csm1-1,rcp45
2066,1.42990159988403,bcc-csm1-1,rcp45
2067,1.38607859611511,bcc-csm1-1,rcp45
2068,1.41946458816528,bcc-csm1-1,rcp45
2069,1.37933349609375,bcc-csm1-1,rcp45
2070,1.35592651367188,bcc-csm1-1,rcp45
2071,1.33526659011841,bcc-csm1-1,rcp45
2072,1.32467651367188,bcc-csm1-1,rcp45
2073,1.31954956054688,bcc-csm1-1,rcp45
2074,1.30554258823395,bcc-csm1-1,rcp45
2075,1.51361060142517,bcc-csm1-1,rcp45
2076,1.56954956054688,bcc-csm1-1,rcp45
2077,1.40322852134705,bcc-csm1-1,rcp45
2078,1.4702455997467,bcc-csm1-1,rcp45
2079,1.50991857051849,bcc-csm1-1,rcp45
2080,1.54827857017517,bcc-csm1-1,rcp45
2081,1.64434850215912,bcc-csm1-1,rcp45
2082,1.71170055866241,bcc-csm1-1,rcp45
2083,1.58651757240295,bcc-csm1-1,rcp45
2084,1.5519415140152,bcc-csm1-1,rcp45
2085,1.72650158405304,bcc-csm1-1,rcp45
2086,1.69174253940582,bcc-csm1-1,rcp45
2087,1.5240786075592,bcc-csm1-1,rcp45
2088,1.60491955280304,bcc-csm1-1,rcp45
2089,1.55947852134705,bcc-csm1-1,rcp45
2090,1.65917956829071,bcc-csm1-1,rcp45
2091,1.69296252727509,bcc-csm1-1,rcp45
2092,1.44418358802795,bcc-csm1-1,rcp45
2093,1.4909975528717,bcc-csm1-1,rcp45
2094,1.57382249832153,bcc-csm1-1,rcp45
2095,1.46032750606537,bcc-csm1-1,rcp45
2096,1.39303660392761,bcc-csm1-1,rcp45
2097,1.48004150390625,bcc-csm1-1,rcp45
2098,1.43371558189392,bcc-csm1-1,rcp45
2099,1.47085559368134,bcc-csm1-1,rcp45
1981,-0.160137444734573,pattern30,rcp45
1982,-0.140137434005737,pattern30,rcp45
1983,-0.140137434005737,pattern30,rcp45
1984,-0.140137434005737,pattern30,rcp45
1985,-0.13013744354248,pattern30,rcp45
1986,-0.120137438178062,pattern30,rcp45
1987,-0.110137440264225,pattern30,rcp45
1988,-0.100137442350388,pattern30,rcp45
1989,-0.0901374369859695,pattern30,rcp45
1990,-0.0801374390721321,pattern30,rcp45
1991,-0.0701374411582947,pattern30,rcp45
1992,-0.0601374395191669,pattern30,rcp45
1993,-0.0401374399662018,pattern30,rcp45
1994,-0.0301374383270741,pattern30,rcp45
1995,-0.0101374387741089,pattern30,rcp45
1996,0.0098625607788562,pattern30,rcp45
1997,0.0198625605553389,pattern30,rcp45
1998,0.0398625619709492,pattern30,rcp45
1999,0.0598625615239143,pattern30,rcp45
2000,0.0798625648021698,pattern30,rcp45
2001,0.0998625606298447,pattern30,rcp45
2002,0.129862561821938,pattern30,rcp45
2003,0.15986256301403,pattern30,rcp45
2004,0.189862564206123,pattern30,rcp45
2005,0.219862565398216,pattern30,rcp45
2006,0.249862566590309,pattern30,rcp45
2007,0.279862552881241,pattern30,rcp45
2008,0.309862554073334,pattern30,rcp45
2009,0.339862555265427,pattern30,rcp45
2010,0.359862565994263,pattern30,rcp45
2011,0.389862567186356,pattern30,rcp45
2012,0.419862568378448,pattern30,rcp45
2013,0.449862569570541,pattern30,rcp45
2014,0.479862570762634,pattern30,rcp45
2015,0.499862551689148,pattern30,rcp45
2016,0.529862582683563,pattern30,rcp45
2017,0.569862544536591,pattern30,rcp45
2018,0.599862575531006,pattern30,rcp45
2019,0.639862537384033,pattern30,rcp45
2020,0.669862568378448,pattern30,rcp45
2021,0.709862589836121,pattern30,rcp45
2022,0.739862561225891,pattern30,rcp45
2023,0.779862582683563,pattern30,rcp45
2024,0.819862544536591,pattern30,rcp45
2025,0.849862575531006,pattern30,rcp45
2026,0.889862537384033,pattern30,rcp45
2027,0.919862568378448,pattern30,rcp45
2028,0.959862589836121,pattern30,rcp45
2029,0.999862551689148,pattern30,rcp45
2030,1.03986251354218,pattern30,rcp45
2031,1.07986259460449,pattern30,rcp45
2032,1.11986255645752,pattern30,rcp45
2033,1.15986251831055,pattern30,rcp45
2034,1.19986259937286,pattern30,rcp45
2035,1.23986256122589,pattern30,rcp45
2036,1.27986252307892,pattern30,rcp45
2037,1.31986260414124,pattern30,rcp45
2038,1.35986256599426,pattern30,rcp45
2039,1.39986252784729,pattern30,rcp45
2040,1.44986259937286,pattern30,rcp45
2041,1.48986256122589,pattern30,rcp45
2042,1.52986252307892,pattern30,rcp45
2043,1.56986260414124,pattern30,rcp45
2044,1.61986255645752,pattern30,rcp45
2045,1.65986251831055,pattern30,rcp45
2046,1.69986259937286,pattern30,rcp45
2047,1.73986256122589,pattern30,rcp45
2048,1.78986251354218,pattern30,rcp45
2049,1.82986259460449,pattern30,rcp45
2050,1.87986254692078,pattern30,rcp45
2051,1.9198625087738,pattern30,rcp45
2052,1.95986258983612,pattern30,rcp45
2053,2.00986266136169,pattern30,rcp45
2054,2.04986262321472,pattern30,rcp45
2055,2.08986258506775,pattern30,rcp45
2056,2.12986254692078,pattern30,rcp45
2057,2.1698625087738,pattern30,rcp45
2058,2.19986248016357,pattern30,rcp45
2059,2.2398624420166,pattern30,rcp45
2060,2.27986264228821,pattern30,rcp45
2061,2.32986259460449,pattern30,rcp45
2062,2.36986255645752,pattern30,rcp45
2063,2.39986252784729,pattern30,rcp45
2064,2.43986248970032,pattern30,rcp45
2065,2.47986245155334,pattern30,rcp45
2066,2.50986266136169,pattern30,rcp45
2067,2.54986262321472,pattern30,rcp45
2068,2.58986258506775,pattern30,rcp45
2069,2.61986255645752,pattern30,rcp45
2070,2.64986252784729,pattern30,rcp45
2071,2.67986249923706,pattern30,rcp45
2072,2.70986247062683,pattern30,rcp45
2073,2.72986245155334,pattern30,rcp45
2074,2.75986266136169,pattern30,rcp45
2075,2.78986263275146,pattern30,rcp45
2076,2.81986260414124,pattern30,rcp45
2077,2.84986257553101,pattern30,rcp45
2078,2.86986255645752,pattern30,rcp45
2079,2.89986252784729,pattern30,rcp45
2080,2.9198625087738,pattern30,rcp45
2081,2.94986248016357,pattern30,rcp45
2082,2.96986246109009,pattern30,rcp45
2083,2.9898624420166,pattern30,rcp45
2084,3.00986266136169,pattern30,rcp45
2085,3.03986263275146,pattern30,rcp45
2086,3.05986261367798,pattern30,rcp45
2087,3.07986259460449,pattern30,rcp45
2088,3.09986257553101,pattern30,rcp45
2089,3.10986256599426,pattern30,rcp45
2090,3.12986254692078,pattern30,rcp45
2091,3.14986252784729,pattern30,rcp45
2092,3.15986251831055,pattern30,rcp45
2093,3.17986249923706,pattern30,rcp45
2094,3.19986248016357,pattern30,rcp45
2095,3.20986247062683,pattern30,rcp45
2096,3.22986245155334,pattern30,rcp45
2097,3.2398624420166,pattern30,rcp45
2098,3.25986266136169,pattern30,rcp45
2099,3.27986264228821,pattern30,rcp45
1981,-0.0983875468373299,MPI-ESM-LR,rcp45
1982,-0.19442555308342,MPI-ESM-LR,rcp45
1983,-0.372617542743683,MPI-ESM-LR,rcp45
1984,-0.164335548877716,MPI-ESM-LR,rcp45
1985,-0.140409544110298,MPI-ESM-LR,rcp45
1986,-0.184721544384956,MPI-ESM-LR,rcp45
1987,-0.0646045506000519,MPI-ESM-LR,rcp45
1988,-0.0818465501070023,MPI-ESM-LR,rcp45
1989,0.116945452988148,MPI-ESM-LR,rcp45
1990,0.236848443746567,MPI-ESM-LR,rcp45
1991,0.0356154516339302,MPI-ESM-LR,rcp45
1992,-0.53265255689621,MPI-ESM-LR,rcp45
1993,-0.495512545108795,MPI-ESM-LR,rcp45
1994,-0.205656543374062,MPI-ESM-LR,rcp45
1995,-0.1796555519104,MPI-ESM-LR,rcp45
1996,-0.121336549520493,MPI-ESM-LR,rcp45
1997,-0.0761395469307899,MPI-ESM-LR,rcp45
1998,0.213533446192741,MPI-ESM-LR,rcp45
1999,0.243165448307991,MPI-ESM-LR,rcp45
2000,0.200898453593254,MPI-ESM-LR,rcp45
2001,0.11026144772768,MPI-ESM-LR,rcp45
2002,0.204927444458008,MPI-ESM-LR,rcp45
2003,0.296479463577271,MPI-ESM-LR,rcp45
2004,0.152925446629524,MPI-ESM-LR,rcp45
2005,0.130525454878807,MPI-ESM-LR,rcp45
2006,0.258027464151382,MPI-ESM-LR,rcp45
2007,0.317781448364258,MPI-ESM-LR,rcp45
2008,0.348939448595047,MPI-ESM-LR,rcp45
2009,0.344239443540573,MPI-ESM-LR,rcp45
2010,0.376710444688797,MPI-ESM-LR,rcp45
2011,0.587403476238251,MPI-ESM-LR,rcp45
2012,0.66427743434906,MPI-ESM-LR,rcp45
2013,0.618715465068817,MPI-ESM-LR,rcp45
2014,0.53308242559433,MPI-ESM-LR,rcp45
2015,0.685945451259613,MPI-ESM-LR,rcp45
2016,0.793397426605225,MPI-ESM-LR,rcp45
2017,0.472779452800751,MPI-ESM-LR,rcp45
2018,0.362245440483093,MPI-ESM-LR,rcp45
2019,0.547548472881317,MPI-ESM-LR,rcp45
2020,0.563752472400665,MPI-ESM-LR,rcp45
2021,0.604249477386475,MPI-ESM-LR,rcp45
2022,0.466188460588455,MPI-ESM-LR,rcp45
2023,0.472902446985245,MPI-ESM-LR,rcp45
2024,0.599702477455139,MPI-ESM-LR,rcp45
2025,0.730348467826843,MPI-ESM-LR,rcp45
2026,0.709840476512909,MPI-ESM-LR,rcp45
2027,0.5547194480896,MPI-ESM-LR,rcp45
2028,0.777345478534698,MPI-ESM-LR,rcp45
2029,0.886415421962738,MPI-ESM-LR,rcp45
2030,0.687837421894073,MPI-ESM-LR,rcp45
2031,0.786653459072113,MPI-ESM-LR,rcp45
2032,0.935365438461304,MPI-ESM-LR,rcp45
2033,1.21341145038605,MPI-ESM-LR,rcp45
2034,0.945253431797028,MPI-ESM-LR,rcp45
2035,0.794984459877014,MPI-ESM-LR,rcp45
2036,1.02322542667389,MPI-ESM-LR,rcp45
2037,1.13726949691772,MPI-ESM-LR,rcp45
2038,1.13229548931122,MPI-ESM-LR,rcp45
2039,1.22113239765167,MPI-ESM-LR,rcp45
2040,1.07638740539551,MPI-ESM-LR,rcp45
2041,0.933473467826843,MPI-ESM-LR,rcp45
2042,1.01315450668335,MPI-ESM-LR,rcp45
2043,1.26870846748352,MPI-ESM-LR,rcp45
2044,1.34750545024872,MPI-ESM-LR,rcp45
2045,1.1336385011673,MPI-ESM-LR,rcp45
2046,1.07757747173309,MPI-ESM-LR,rcp45
2047,1.16833639144897,MPI-ESM-LR,rcp45
2048,1.07013142108917,MPI-ESM-LR,rcp45
2049,1.12475740909576,MPI-ESM-LR,rcp45
2050,1.29242146015167,MPI-ESM-LR,rcp45
2051,1.42895650863647,MPI-ESM-LR,rcp45
2052,1.3191545009613,MPI-ESM-LR,rcp45
2053,1.10165548324585,MPI-ESM-LR,rcp45
2054,1.28677546977997,MPI-ESM-LR,rcp45
2055,1.28207540512085,MPI-ESM-LR,rcp45
2056,1.16287350654602,MPI-ESM-LR,rcp45
2057,1.16351449489594,MPI-ESM-LR,rcp45
2058,1.51809847354889,MPI-ESM-LR,rcp45
2059,1.37701547145844,MPI-ESM-LR,rcp45
2060,1.2682204246521,MPI-ESM-LR,rcp45
2061,1.20157039165497,MPI-ESM-LR,rcp45
2062,1.52401840686798,MPI-ESM-LR,rcp45
2063,1.71362447738647,MPI-ESM-LR,rcp45
2064,1.51623749732971,MPI-ESM-LR,rcp45
2065,1.39834749698639,MPI-ESM-LR,rcp45
2066,1.42273139953613,MPI-ESM-LR,rcp45
2067,1.32437241077423,MPI-ESM-LR,rcp45
2068,1.4152843952179,MPI-ESM-LR,rcp45
2069,1.70620846748352,MPI-ESM-LR,rcp45
2070,1.55484139919281,MPI-ESM-LR,rcp45
2071,1.2965714931488,MPI-ESM-LR,rcp45
2072,1.26553547382355,MPI-ESM-LR,rcp45
2073,1.4998494386673,MPI-ESM-LR,rcp45
2074,1.77115046977997,MPI-ESM-LR,rcp45
2075,1.60110640525818,MPI-ESM-LR,rcp45
2076,1.43148946762085,MPI-ESM-LR,rcp45
2077,1.36331343650818,MPI-ESM-LR,rcp45
2078,1.58828949928284,MPI-ESM-LR,rcp45
2079,1.55700850486755,MPI-ESM-LR,rcp45
2080,1.80792450904846,MPI-ESM-LR,rcp45
2081,1.9223644733429,MPI-ESM-LR,rcp45
2082,1.53683650493622,MPI-ESM-LR,rcp45
2083,1.40326046943665,MPI-ESM-LR,rcp45
2084,1.42645442485809,MPI-ESM-LR,rcp45
2085,1.66162240505219,MPI-ESM-LR,rcp45
2086,1.73950350284576,MPI-ESM-LR,rcp45
2087,1.61844050884247,MPI-ESM-LR,rcp45
2088,1.55719149112701,MPI-ESM-LR,rcp45
2089,1.69336140155792,MPI-ESM-LR,rcp45
2090,1.7444474697113,MPI-ESM-LR,rcp45
2091,1.59369039535522,MPI-ESM-LR,rcp45
2092,1.49078547954559,MPI-ESM-LR,rcp45
2093,1.56463742256165,MPI-ESM-LR,rcp45
2094,1.64459347724915,MPI-ESM-LR,rcp45
2095,1.69912850856781,MPI-ESM-LR,rcp45
2096,1.83703744411469,MPI-ESM-LR,rcp45
2097,1.66021847724915,MPI-ESM-LR,rcp45
2098,1.49478340148926,MPI-ESM-LR,rcp45
